participantId,IC_openai_initial,IC_openai
a25fd5ecf8__S173962672,2.9,2.9
a25fd5ecf8__S173964510,2.0,2.0
a265e35e89__S173966108,3.0,3.0
a265e35e89__S173968161,3.0,3.0
a265e35e89__S173970751,3.0,3.0
a2727ded95__S173961214,4.0,4.0
a2727ded95__S173965766,2.0,2.0
a2727ded95__S173969663,2.0,2.0
a2727ded95__S173970341,3.0,3.0
a27453c31f__S173964915,2.5,2.5
a27453c31f__S173965783,4.0,4.0
a27453c31f__S173966483,5.0,5.0
a278cb8d6a__S173967997,2.2,2.2
a278cb8d6a__S173968790,2.4,2.4
a278cb8d6a__S173970681,2.0,2.0
a28113dcdc__S173965414,2.0,2.0
a28113dcdc__S173965746,2.0,2.0
a28113dcdc__S173968414,2.0,2.0
a28113dcdc__S173970634,3.0,3.0
a29b989764__S173964841,3.0,3.0
a29b989764__S173968990,3.0,3.0
a29b989764__S173970385,4.0,4.0
a29ff92082__S173961766,2.0,2.0
a29ff92082__S173961832,2.0,2.0
a29ff92082__S173967607,2.0,2.0
a2b27f3d18__S173966546,1.0,1.0
a2b27f3d18__S173967286,2.0,2.0
a2b27f3d18__S173970455,2.0,2.0
a2b9584ab2__S173961896,5.0,5.0
a2b9584ab2__S173964564,4.0,4.0
a2b9584ab2__S173965460,4.1,4.1
a2d095a28e__S173968029,3.0,3.0
a2d095a28e__S173969478,3.0,3.0
a2e194d874__S173961435,2.0,2.0
a2e194d874__S173963971,3.5,3.5
a2eb14d487__S173960718,2.7,2.7
a2eb14d487__S173961549,2.0,2.0
a2eb14d487__S173962621,2.0,2.0
a2f68071ad__S173966815,3.0,3.0
a2f68071ad__S173967540,3.0,3.0
a2f68071ad__S173967547,3.7,3.7
a3092a6fb5__S173968851,2.0,2.0
a3092a6fb5__S173970598,2.0,2.0
a311cfeb39__S173962696,4.0,4.0
a311cfeb39__S173963767,4.0,4.0
a311cfeb39__S173964226,3.6,3.6
a31c1c6ae7__S173962354,2.0,2.0
a3203a07b2__S173964119,4.0,4.0
a3203a07b2__S173966656,3.0,3.0
a3203a07b2__S173969554,3.2,3.2
a327e9fe15__S173966908,1.5,1.5
a327e9fe15__S173968281,2.0,2.0
a33404507c__S173963004,2.0,2.0
a33404507c__S173965047,2.0,2.0
a33404507c__S173966113,2.0,2.0
a34ab2e217__S173961184,3.0,3.0
a34ab2e217__S173965505,3.0,3.0
a34ab2e217__S173967516,3.0,3.0
a355ff556e__S173962659,4.0,4.0
a355ff556e__S173970377,4.0,4.0
a355ff556e__S173970808,4.0,4.0
a35bb24d70__S173964233,3.0,3.0
a35bb24d70__S173966959,3.0,3.0
a367826c46__S173961517,2.0,2.0
a367826c46__S173966210,3.0,3.0
a367826c46__S173970598,4.0,4.0
a36dff42de__S173963580,4.0,4.0
a36dff42de__S173965462,2.0,2.0
a36dff42de__S173967994,2.2,2.2
a37621e3db__S173960276,4.0,4.0
a37621e3db__S173963284,3.0,3.0
a37621e3db__S173969048,2.0,2.0
a3877a88cb__S173961600,2.4,2.4
a3877a88cb__S173964544,3.0,3.0
a3877a88cb__S173965562,3.0,3.0
a38e3aafb8__S173960373,3.0,3.0
a38e3aafb8__S173965848,3.0,3.0
a38e3aafb8__S173968683,2.6,2.6
a3a540714c__S173963511,4.0,4.0
a3a540714c__S173967203,3.1,3.1
a3a6dd6003__S173964407,2.0,2.0
a3a6dd6003__S173966997,2.0,2.0
a3aecbb20c__S173964334,3.7,3.7
a3aecbb20c__S173965244,5.0,5.0
a3aecbb20c__S173967135,2.0,2.0
a3afbf9991__S173961241,4.0,4.0
a3afbf9991__S173963261,3.0,3.0
a3afbf9991__S173965249,5.0,5.0
a3b3dffadf__S173961177,4.9,4.9
a3b3dffadf__S173964541,5.0,5.0
a3b3dffadf__S173970680,3.0,3.0
a3c337254d__S173964030,2.0,2.0
a3c337254d__S173967131,2.0,2.0
a3c337254d__S173968573,3.0,3.0
a3c36e1c38__S173966799,5.0,5.0
a3c36e1c38__S173967210,3.0,3.0
a3c36e1c38__S173968320,2.0,2.0
a3cb4a32ff__S173960757,3.0,3.0
a3cb4a32ff__S173967842,3.0,3.0
a3cb4a32ff__S173969667,2.0,2.0
a3d194d8fe__S173962452,3.0,3.0
a3d194d8fe__S173963448,4.8,4.8
a3d194d8fe__S173967752,3.0,3.0
a3d4da1f34__S173962935,2.0,2.0
a3d4da1f34__S173964624,3.0,3.0
a3ea6bba10__S173961811,3.0,3.0
a3ea6bba10__S173968236,4.0,4.0
a3ea6bba10__S173970760,4.4,4.4
a3ed49145e__S173961342,2.0,2.0
a3f24f4679__S173960974,3.0,3.0
a3f24f4679__S173967004,3.0,3.0
a3f24f4679__S173969111,3.0,3.0
a4054d9320__S173962679,2.0,2.0
a4054d9320__S173964541,5.0,5.0
a4054d9320__S173967096,3.4,3.4
a40f554036__S173961337,1.0,1.0
a40f554036__S173962152,1.7,1.7
a40f554036__S173965047,2.0,2.0
a41ade4576__S173960181,3.0,3.0
a41ade4576__S173964433,2.0,2.0
a41ade4576__S173965930,3.0,3.0
a41e2675e3__S173960432,4.0,4.0
a41e2675e3__S173965225,2.8,2.8
a41e2675e3__S173967467,3.0,3.0
a420bac0e2__S173963677,2.9,2.9
a420bac0e2__S173963957,4.6,4.6
a420bac0e2__S173964669,5.0,5.0
a420bac0e2__S173967655,4.1,4.1
a42178834d__S173963785,1.8,1.8
a42178834d__S173966711,1.8,1.8
a422c3bcbe__S173961337,3.0,3.0
a422c3bcbe__S173962081,2.0,2.0
a422c3bcbe__S173965643,2.0,2.0
a429db0b82__S173963251,3.0,3.0
a429db0b82__S173967781,4.9,4.9
a429db0b82__S173968198,3.0,3.0
a42fea0d1c__S173965917,1.6,1.6
a42fea0d1c__S173969389,2.0,2.0
a42fea0d1c__S173969457,2.0,2.0
a43c7583e1__S173961490,2.0,2.0
a43c7583e1__S173966478,3.0,3.0
a43c7583e1__S173970886,3.0,3.0
a43f81efcc__S173961030,4.0,4.0
a43f81efcc__S173962238,2.0,2.0
a43f81efcc__S173965991,3.0,3.0
a4435d551a__S173960516,3.0,3.0
a4435d551a__S173963497,3.0,3.0
a4435d551a__S173966761,4.0,4.0
a4472ab98f__S173962841,2.0,2.0
a4472ab98f__S173964905,3.0,3.0
a4472ab98f__S173967813,2.0,2.0
a46eebfe6f__S173960948,3.0,3.0
a46eebfe6f__S173968993,2.0,2.0
a46eebfe6f__S173970251,2.0,2.0
a47e8f6d3b__S173961880,2.0,2.0
a47e8f6d3b__S173962320,2.0,2.0
a47e8f6d3b__S173965806,2.0,2.0
a483c2d6a5__S173961030,2.0,2.0
a483c2d6a5__S173962238,2.0,2.0
a483c2d6a5__S173965991,2.0,2.0
a48d1046b0__S173965908,2.0,2.0
a48d1046b0__S173966983,2.0,2.0
a48d1046b0__S173968520,2.0,2.0
a4990031a7__S173962369,2.0,2.0
a4990031a7__S173964917,2.2,2.2
a4990031a7__S173965814,2.0,2.0
a49aa1a871__S173962272,3.6,3.6
a49aa1a871__S173963801,2.0,2.0
a49aa1a871__S173964506,2.0,2.0
a4be1e4356__S173960923,2.0,2.0
a4be1e4356__S173969238,2.0,2.0
a4be1e4356__S173970161,2.6,2.6
a4d6f671df__S173962805,3.0,3.0
a4d6f671df__S173968845,3.0,3.0
a4d6f671df__S173970453,3.0,3.0
a4f2791eaa__S173960689,2.0,2.0
a4f2791eaa__S173970362,5.0,5.0
a4f2791eaa__S173970842,3.0,3.0
a4faa836ee__S173962028,3.0,3.0
a4faa836ee__S173967894,2.0,2.0
a4faa836ee__S173969933,3.0,3.0
a50816af54__S173964446,2.0,2.0
a50816af54__S173967193,2.0,2.0
a50816af54__S173970589,2.4,2.4
a52687e326__S173964047,3.0,3.0
a52687e326__S173964563,3.0,3.0
a52687e326__S173966576,2.3,2.3
a5293cb5e1__S173963229,3.0,3.0
a5293cb5e1__S173966030,2.0,2.0
a5293cb5e1__S173966511,2.0,2.0
a541deea27__S173965196,2.0,2.0
a541deea27__S173965723,3.0,3.0
a541deea27__S173967986,2.0,2.0
a54ba56730__S173960407,3.0,3.0
a54ba56730__S173970238,3.0,3.0
a54ba56730__S173971030,2.0,2.0
a54e2901f5__S173961237,2.0,2.0
a54e2901f5__S173961832,1.9,1.9
a54e2901f5__S173962096,2.0,2.0
a55ccef68d__S173962109,2.0,2.0
a55ccef68d__S173962714,3.5,3.5
a55ccef68d__S173962967,3.0,3.0
a568511ad2__S173960274,2.4,2.4
a568511ad2__S173965945,2.0,2.0
a568511ad2__S173966502,3.6,3.6
a5685f7c31__S173960532,2.0,2.0
a5685f7c31__S173965133,2.4,2.4
a56dd8f952__S173960802,2.0,2.0
a56dd8f952__S173965297,3.1,3.1
a56dd8f952__S173966426,3.0,3.0
a572d16ab0__S173965746,2.0,2.0
a572d16ab0__S173967548,2.0,2.0
a572d16ab0__S173970181,1.1,1.1
a578aef837__S173961032,2.9,2.9
a578aef837__S173970321,2.0,2.0
a578aef837__S173970667,3.0,3.0
a57a231620__S173960179,3.0,3.0
a57a231620__S173962320,3.0,3.0
a57a231620__S173965642,3.0,3.0
a57a231620__S173965868,2.0,2.0
a586b67f3f__S173961603,2.0,2.0
a586b67f3f__S173970372,2.0,2.0
a586b67f3f__S173970813,2.0,2.0
a5a1332ae7__S173964139,3.0,3.0
a5a1332ae7__S173964753,3.9,3.9
a5a1332ae7__S173968196,4.0,4.0
a5b4eb1897__S173961361,4.1,4.1
a5b4eb1897__S173968117,1.0,1.0
a5b4eb1897__S173969449,4.9,4.9
a5bc946e9a__S173967960,2.0,2.0
a5bc946e9a__S173969194,2.0,2.0
a5bc946e9a__S173970826,4.0,4.0
a5c3f435b2__S173965766,3.0,3.0
a5c3f435b2__S173966711,3.0,3.0
a5c3f435b2__S173970941,3.0,3.0
a5ca48a970__S173961450,2.0,2.0
a5ca48a970__S173965064,2.0,2.0
a5ca48a970__S173966641,2.0,2.0
a5e30bc950__S173967113,1.0,1.0
a5e30bc950__S173970751,2.0,2.0
a606fb0dc6__S173963472,3.0,3.0
a606fb0dc6__S173965119,3.0,3.0
a606fb0dc6__S173970801,2.0,2.0
a62a1b42ac__S173963981,3.0,3.0
a62a1b42ac__S173965183,3.0,3.0
a62a1b42ac__S173967492,3.0,3.0
a62bd32d1b__S173960889,2.4,2.4
a62bd32d1b__S173963022,3.5,3.5
a62bd32d1b__S173968422,2.0,2.0
a62f168b6e__S173963306,3.0,3.0
a62f168b6e__S173965594,2.1,2.1
a62f168b6e__S173968789,3.8,3.8
a6520ea044__S173960604,2.0,2.0
a6520ea044__S173967479,3.0,3.0
a6520ea044__S173970634,2.0,2.0
a6536c5342__S173961600,3.0,3.0
a6536c5342__S173969529,3.0,3.0
a6536c5342__S173969939,3.0,3.0
a6536c5342__S173970903,3.0,3.0
a653f3fdbd__S173965164,1.0,1.0
a653f3fdbd__S173968964,2.0,2.0
a653f3fdbd__S173969500,1.3,1.3
a65994d4dd__S173962629,3.0,3.0
a65994d4dd__S173963451,5.0,5.0
a65994d4dd__S173966764,4.0,4.0
a66928403d__S173961541,2.0,2.0
a66928403d__S173964851,4.0,4.0
a66928403d__S173968112,4.0,4.0
a67859702d__S173964046,3.0,3.0
a67859702d__S173964259,2.8,2.8
a67859702d__S173970529,3.0,3.0
a67f34540c__S173960743,3.1,3.1
a67f34540c__S173963447,2.4,2.4
a67f34540c__S173969927,3.0,3.0
a685da4594__S173962935,3.0,3.0
a685da4594__S173964541,3.0,3.0
a685da4594__S173966156,3.0,3.0
a6a0d2e898__S173962935,4.0,4.0
a6a0d2e898__S173968027,3.0,3.0
a6a0d2e898__S173968237,3.0,3.0
a6ad1647e1__S173963281,3.4,3.4
a6ad1647e1__S173965978,2.0,2.0
a6ad1647e1__S173968412,4.0,4.0
a6b084055b__S173962918,2.0,2.0
a6b084055b__S173963625,2.0,2.0
a6b084055b__S173965972,4.0,4.0
a6b1032781__S173960966,2.0,2.0
a6b1032781__S173961562,2.0,2.0
a6b1032781__S173963485,3.0,3.0
a6b1032781__S173964832,3.0,3.0
a6ce289fd2__S173960603,2.0,2.0
a6ce289fd2__S173969540,3.0,3.0
a6ce289fd2__S173969710,2.0,2.0
a6d00ec45a__S173963465,4.2,4.2
a6d00ec45a__S173963805,2.0,2.0
a6d00ec45a__S173964062,4.0,4.0
a6d00ec45a__S173970341,4.0,4.0
a6d5776b4e__S173960377,2.1,2.1
a6d5776b4e__S173963798,3.0,3.0
a6d5776b4e__S173967910,4.4,4.4
a6d762a0c5__S173961543,3.0,3.0
a6d762a0c5__S173965878,3.0,3.0
a6d762a0c5__S173967441,4.0,4.0
a6e5163dfb__S173963226,5.0,5.0
a6e5163dfb__S173968622,4.333333333333333,4.333333333333333
a6e5163dfb__S173969988,3.8,3.8
a6e5ec951b__S173966475,3.0,3.0
a6e5ec951b__S173967377,2.0,2.0
a6e5ec951b__S173969063,1.0,1.0
a6ec708108__S173966005,2.0,2.0
a6ec708108__S173967999,3.0,3.0
a6ec708108__S173968275,2.0,2.0
a7023873f2__S173961487,2.6,2.6
a7023873f2__S173964151,3.0,3.0
a7023873f2__S173966664,5.0,5.0
a7023873f2__S173971064,3.0,3.0
a705c2bd13__S173961731,2.0,2.0
a705c2bd13__S173965522,3.0,3.0
a705c2bd13__S173969025,3.5,3.5
a70c87bf1a__S173961233,3.8,3.8
a70c87bf1a__S173967259,4.0,4.0
a70c87bf1a__S173968729,4.0,4.0
a70dd045ce__S173962505,3.0,3.0
a70dd045ce__S173964640,3.0,3.0
a70dd045ce__S173965105,2.0,2.0
a70fdce491__S173963785,4.0,4.0
a70fdce491__S173965193,2.0,2.0
a70fdce491__S173969310,3.8,3.8
a72047aee0__S173961493,3.0,3.0
a72047aee0__S173965326,3.0,3.0
a72047aee0__S173970236,2.0,2.0
a736d1a2e0__S173966366,3.0,3.0
a736d1a2e0__S173968054,2.0,2.0
a736d1a2e0__S173969623,4.0,4.0
a736d1a2e0__S173970817,2.0,2.0
a73ae03144__S173963323,3.0,3.0
a73ae03144__S173965811,2.3,2.3
a73ae03144__S173966599,2.0,2.0
a74198e1c6__S173962081,3.0,3.0
a74198e1c6__S173969047,4.0,4.0
a74198e1c6__S173970188,2.5,2.5
a747e72a48__S173960419,3.0,3.0
a747e72a48__S173963805,2.0,2.0
a747e72a48__S173964651,3.0,3.0
a7544ea05f__S173963976,3.0,3.0
a7544ea05f__S173967216,5.0,5.0
a7544ea05f__S173969800,3.0,3.0
a779210e84__S173965132,2.0,2.0
a779210e84__S173966576,2.0,2.0
a779210e84__S173970341,3.0,3.0
a77c5c62ec__S173961177,3.0,3.0
a77c5c62ec__S173964541,4.0,4.0
a77c5c62ec__S173970680,5.0,5.0
a77f442c06__S173963517,4.0,4.0
a77f442c06__S173965448,2.0,2.0
a77f442c06__S173968570,3.0,3.0
a78bc8b22d__S173961991,2.5,2.5
a78bc8b22d__S173963460,5.0,5.0
a78bc8b22d__S173963692,2.7,2.7
a78eca2d8b__S173963460,3.0,3.0
a78eca2d8b__S173966781,2.0,2.0
a78eca2d8b__S173967784,3.0,3.0
a7a09d7669__S173967931,3.0,3.0
a7a09d7669__S173967960,2.0,2.0
a7a09d7669__S173968825,3.0,3.0
a7a92785c9__S173960670,2.0,2.0
a7a92785c9__S173960799,2.0,2.0
a7a92785c9__S173962998,2.0,2.0
a7b4763f4c__S173962862,3.0,3.0
a7b4763f4c__S173964829,2.0,2.0
a7b4763f4c__S173969432,2.0,2.0
a7b5e9104b__S173961113,2.0,2.0
a7b5e9104b__S173962282,2.625,2.625
a7b5e9104b__S173962351,3.0,3.0
a7bdea8192__S173965050,3.0,3.0
a7bdea8192__S173967572,3.0,3.0
a7bdea8192__S173968996,2.888888888888889,2.888888888888889
a7bdf62e83__S173963190,2.0,2.0
a7bdf62e83__S173968027,3.75,3.75
a7bdf62e83__S173970527,4.0,4.0
a7c1d942de__S173963298,2.0,2.0
a7c1d942de__S173967316,1.7,1.7
a7c290dca6__S173963670,3.0,3.0
a7c290dca6__S173966502,3.0,3.0
a7c290dca6__S173968029,4.0,4.0
a7d0543d1f__S173961230,4.0,4.0
a7d0543d1f__S173967431,3.5,3.5
a7d0543d1f__S173970942,5.0,5.0
a7d0b24997__S173961766,3.0,3.0
a7d0b24997__S173961832,2.0,2.0
a7d0b24997__S173967607,3.0,3.0
a7d4eef667__S173961006,3.0,3.0
a7d4eef667__S173961872,3.1,3.1
a7d4eef667__S173969430,4.888888888888889,4.888888888888889
a7da01aaef__S173961048,3.0,3.0
a7da01aaef__S173961630,5.0,5.0
a7da01aaef__S173965132,4.0,4.0
a7da01aaef__S173969553,5.0,5.0
a7deb7af95__S173963004,3.0,3.0
a7deb7af95__S173963465,2.0,2.0
a7deb7af95__S173965459,2.0,2.0
a7deb7af95__S173965483,2.0,2.0
a7e12f937b__S173960604,2.0,2.0
a7e12f937b__S173963214,2.0,2.0
a7e12f937b__S173966629,3.0,3.0
a7ee5ffd4a__S173961500,4.0,4.0
a7ee5ffd4a__S173964562,2.0,2.0
a7ee5ffd4a__S173967981,3.0,3.0
a7f2605703__S173962424,3.0,3.0
a7f2605703__S173962495,4.0,4.0
a7f2605703__S173967069,4.0,4.0
a7f2605703__S173970680,3.0,3.0
a7f53cb84f__S173963730,2.0,2.0
a7f53cb84f__S173965513,2.0,2.0
a7f53cb84f__S173969824,2.0,2.0
a80d984205__S173963644,3.0,3.0
a80d984205__S173967642,3.4,3.4
a80d984205__S173968597,2.5,2.5
a824b8b86f__S173961424,2.0,2.0
a824b8b86f__S173961641,2.0,2.0
a824b8b86f__S173968629,2.2,2.2
a8471d2c59__S173960179,3.0,3.0
a8471d2c59__S173962320,3.1,3.1
a8471d2c59__S173965642,3.0,3.0
a8471d2c59__S173965868,1.0,1.0
a84b295ea5__S173961150,3.9,3.9
a84b295ea5__S173964595,4.4,4.4
a84b295ea5__S173968573,4.0,4.0
a877cab107__S173960290,3.0,3.0
a877cab107__S173964089,2.0,2.0
a877cab107__S173969540,2.0,2.0
a87c787c0b__S173964558,2.0,2.0
a87c787c0b__S173969529,3.0,3.0
a87c787c0b__S173969623,3.0,3.0
a87f5b4512__S173960164,2.0,2.0
a87f5b4512__S173960957,3.0,3.0
a87f5b4512__S173969423,2.0,2.0
a8826b966d__S173965766,3.0,3.0
a8826b966d__S173966711,4.0,4.0
a8826b966d__S173970941,3.1,3.1
a8845b8f35__S173964841,3.0,3.0
a8845b8f35__S173968990,3.0,3.0
a8845b8f35__S173970385,2.0,2.0
a89bac0824__S173964942,3.0,3.0
a89bac0824__S173967614,3.0,3.0
a89bac0824__S173968543,3.0,3.0
a8b9f747c4__S173965592,4.0,4.0
a8b9f747c4__S173971045,3.0,3.0
a8c23a3f91__S173960532,2.0,2.0
a8c23a3f91__S173964036,2.0,2.0
a8c23a3f91__S173968646,3.0,3.0
a8c23a3f91__S173969478,2.0,2.0
a8ca307660__S173964593,2.0,2.0
a8ca307660__S173965209,2.0,2.0
a8ca307660__S173967262,3.0,3.0
a8d8991ed4__S173961476,3.0,3.0
a8d8991ed4__S173966210,3.0,3.0
a8d8991ed4__S173970995,2.0,2.0
a8df3b0f30__S173963957,3.5,3.5
a8df3b0f30__S173967682,3.0,3.0
a8df3b0f30__S173968115,3.0,3.0
a8e158300a__S173960333,2.0,2.0
a8e158300a__S173962691,2.0,2.0
a8e158300a__S173963972,3.1,3.1
a8ec39516e__S173960683,2.2,2.2
a8ec39516e__S173965409,3.0,3.0
a8ec39516e__S173967292,3.0,3.0
a8fde0f18a__S173963524,3.0,3.0
a8fde0f18a__S173968580,3.0,3.0
a8fde0f18a__S173968744,4.6,4.6
a8fde0f18a__S173969884,3.0,3.0
a8fe2caaa3__S173966080,2.5,2.5
a8fe2caaa3__S173967211,3.0,3.0
a8fe2caaa3__S173967461,3.0,3.0
a8ff553166__S173963524,2.0,2.0
a8ff553166__S173968580,2.0,2.0
a8ff553166__S173968744,2.0,2.0
a8ff553166__S173969884,3.0,3.0
a906a37566__S173960898,3.3,3.3
a906a37566__S173964991,2.0,2.0
a906a37566__S173967655,3.0,3.0
a906a37566__S173970028,3.8,3.8
a9093b67f7__S173965766,3.7,3.7
a9093b67f7__S173970941,4.0,4.0
a929cf4a4d__S173963860,2.0,2.0
a929cf4a4d__S173965102,3.0,3.0
a93fb21bc2__S173962590,3.0,3.0
a93fb21bc2__S173966864,3.0,3.0
a93fb21bc2__S173968828,2.0,2.0
a94b4352ac__S173960970,3.0,3.0
a94b4352ac__S173964819,4.0,4.0
a94b4352ac__S173965776,3.0,3.0
a94fd9170e__S173961757,2.0,2.0
a94fd9170e__S173963106,3.0,3.0
a94fd9170e__S173965016,3.0,3.0
a95a617be5__S173961306,2.0,2.0
a95a617be5__S173962967,2.0,2.0
a95a617be5__S173966027,2.0,2.0
a95ea92ed9__S173967910,3.0,3.0
a95ea92ed9__S173968787,3.0,3.0
a95ea92ed9__S173969529,4.0,4.0
a95eb1e433__S173965371,4.7,4.7
a95eb1e433__S173966807,3.0,3.0
a95eb1e433__S173970735,4.0,4.0
a974b1cd62__S173962539,2.0,2.0
a974b1cd62__S173967538,2.0,2.0
a974b1cd62__S173970831,2.0,2.0
a977bcf3a6__S173961555,5.0,5.0
a977bcf3a6__S173968407,3.0,3.0
a977bcf3a6__S173970516,3.0,3.0
a97e6a9020__S173962274,1.0,1.0
a97e6a9020__S173966210,2.0,2.0
a97e6a9020__S173967540,2.0,2.0
a98688a8d8__S173961061,2.0,2.0
a98688a8d8__S173964558,3.0,3.0
a98688a8d8__S173964701,2.0,2.0
a98688a8d8__S173970903,2.0,2.0
a996681bf1__S173963572,3.0,3.0
a996681bf1__S173964911,1.0,1.0
a996681bf1__S173970852,3.0,3.0
a9c05402f1__S173965371,3.0,3.0
a9c05402f1__S173966807,2.0,2.0
a9c05402f1__S173970735,2.0,2.0
a9c5b4fd6c__S173961359,3.0,3.0
a9c5b4fd6c__S173963109,2.0,2.0
a9c5b4fd6c__S173963516,2.0,2.0
a9c5f9b3d9__S173961172,3.0,3.0
a9c5f9b3d9__S173961619,3.0,3.0
a9c5f9b3d9__S173963418,3.0,3.0
a9e0317c90__S173962872,5.0,5.0
a9e0317c90__S173965209,4.0,4.0
a9e0317c90__S173966054,4.0,4.0
a9e9ffe946__S173961004,3.0,3.0
a9e9ffe946__S173963480,2.2,2.2
a9e9ffe946__S173966809,4.0,4.0
a9ec271f74__S173962805,2.0,2.0
a9ec271f74__S173968845,2.0,2.0
a9ec271f74__S173970453,1.0,1.0
a9ec71a814__S173962357,3.0,3.0
a9ec71a814__S173963286,2.0,2.0
a9ec71a814__S173965132,2.0,2.0
a9ec71a814__S173966664,3.0,3.0
a9ed9c8601__S173962495,2.0,2.0
a9ed9c8601__S173963286,2.8,2.8
a9ed9c8601__S173964716,3.0,3.0
a9f2e8f183__S173964669,2.0,2.0
a9f2e8f183__S173966317,3.0,3.0
a9f2e8f183__S173970760,3.0,3.0
a9f35be2ca__S173966459,3.0,3.0
a9f35be2ca__S173967952,3.9,3.9
a9f35be2ca__S173969312,3.0,3.0
a9f52fb920__S173961061,4.0,4.0
a9f52fb920__S173961643,3.0,3.0
a9f52fb920__S173968328,2.0,2.0
aa027791af__S173964544,3.0,3.0
aa027791af__S173965088,2.0,2.0
aa027791af__S173965594,3.0,3.0
aa0c4439a7__S173960434,2.0,2.0
aa0c4439a7__S173964529,3.0,3.0
aa0c4439a7__S173969660,2.1,2.1
aa27e9d702__S173961205,2.8,2.8
aa27e9d702__S173961561,3.0,3.0
aa2cc5d7d5__S173969020,3.0,3.0
aa2cc5d7d5__S173970537,4.0,4.0
aa2cc5d7d5__S173970701,5.0,5.0
aa2de6ad0a__S173960558,2.0,2.0
aa2de6ad0a__S173963935,2.0,2.0
aa2de6ad0a__S173964624,2.0,2.0
aa2de6ad0a__S173966317,2.0,2.0
aa63b51a38__S173961343,2.2,2.2
aa63b51a38__S173967692,2.0,2.0
aa63b51a38__S173968616,4.0,4.0
aa6741e861__S173961177,3.0,3.0
aa6741e861__S173964541,3.0,3.0
aa6741e861__S173970680,2.0,2.0
aa7992a4d1__S173963004,2.6,2.6
aa7992a4d1__S173964740,4.0,4.0
aa7992a4d1__S173966491,4.8,4.8
aa7e5d1371__S173964033,4.0,4.0
aa7e5d1371__S173964651,3.0,3.0
aa7e5d1371__S173965005,3.0,3.0
aa82f93368__S173962561,2.0,2.0
aa82f93368__S173963694,3.0,3.0
aa82f93368__S173964518,3.0,3.0
aa82f93368__S173965018,3.0,3.0
aa8ba9dd8a__S173963798,2.1,2.1
aa8ba9dd8a__S173964095,3.0,3.0
aa8ba9dd8a__S173966441,3.0,3.0
aa8ba9dd8a__S173969623,3.0,3.0
aaa1b8d33f__S173966287,3.0,3.0
aaa1b8d33f__S173969028,3.0,3.0
aaa1b8d33f__S173970516,3.0,3.0
aabaa6c67b__S173961498,2.0,2.0
aabaa6c67b__S173967765,2.0,2.0
aabaa6c67b__S173969123,1.0,1.0
aac77beb78__S173960419,2.0,2.0
aac77beb78__S173970903,3.0,3.0
aad06a0eb2__S173968022,4.0,4.0
aad06a0eb2__S173968672,2.0,2.0
aad06a0eb2__S173970772,4.0,4.0
aad3281b6e__S173961731,3.0,3.0
aad3281b6e__S173963735,3.0,3.0
aad3281b6e__S173965009,2.0,2.0
aad9b92e2a__S173961108,2.0,2.0
aad9b92e2a__S173961538,2.0,2.0
aad9b92e2a__S173966664,2.0,2.0
aae43ab11e__S173966080,2.0,2.0
aae43ab11e__S173967211,4.0,4.0
aae43ab11e__S173967461,2.0,2.0
aae8c1b928__S173961683,2.9,2.9
aae8c1b928__S173964696,3.0,3.0
aae8c1b928__S173970778,2.0,2.0
aaf1b2a4eb__S173964039,2.0,2.0
aaf1b2a4eb__S173966293,2.0,2.0
aaf1b2a4eb__S173967739,2.0,2.0
aafa1ea218__S173961827,3.0,3.0
aafa1ea218__S173969455,3.0,3.0
aafa1ea218__S173969618,2.9,2.9
aafaba0202__S173960550,4.0,4.0
aafaba0202__S173962510,2.0,2.0
aafaba0202__S173964406,1.0,1.0
aafbb73fc0__S173962872,3.0,3.0
aafbb73fc0__S173967540,3.0,3.0
aafbb73fc0__S173968173,2.0,2.0
ab0248553a__S173960532,3.0,3.0
ab0248553a__S173961177,2.0,2.0
ab0248553a__S173968029,3.0,3.0
ab0845b16b__S173960210,3.0,3.0
ab0845b16b__S173960495,3.0,3.0
ab0845b16b__S173968687,3.0,3.0
ab097e500a__S173960993,2.1,2.1
ab097e500a__S173962152,1.0,1.0
ab097e500a__S173967216,2.8,2.8
ab103098d0__S173961562,2.0,2.0
ab103098d0__S173961658,2.0,2.0
ab103098d0__S173964701,2.0,2.0
ab13b35de2__S173960616,2.0,2.0
ab13b35de2__S173961459,3.0,3.0
ab13b35de2__S173969138,3.0,3.0
ab1b4a48ca__S173966847,3.5,3.5
ab1b4a48ca__S173968485,2.0,2.0
ab1b4a48ca__S173971028,3.0,3.0
ab1cecd2e2__S173961061,2.0,2.0
ab1cecd2e2__S173961643,2.0,2.0
ab1cecd2e2__S173968328,2.0,2.0
ab1e394882__S173962303,2.6,2.6
ab1e394882__S173962323,4.0,4.0
ab1e394882__S173966008,2.6,2.6
ab3395615c__S173963032,3.0,3.0
ab3395615c__S173969460,2.0,2.0
ab3395615c__S173969568,3.0,3.0
ab3582a892__S173961602,2.0,2.0
ab3582a892__S173967463,2.0,2.0
ab3582a892__S173970453,2.0,2.0
ab3bd782f1__S173961042,3.3,3.3
ab3bd782f1__S173963839,4.0,4.0
ab3bd782f1__S173970156,3.0,3.0
ab3e274170__S173960664,3.0,3.0
ab3e274170__S173961826,2.0,2.0
ab3e274170__S173969795,2.0,2.0
ab4206cbf4__S173963271,2.0,2.0
ab4206cbf4__S173967584,3.0,3.0
